MON,DISTRIBUTOR_FTS_ID,DISTRIBUTOR_NAME,INVOICE_COUNT,PRICE_SUM,SUM_INVOICE_TOTAL
4,73646,RISE OVER RUN INC.,3,-251.85,1763.5
4,132383,BLACK ACRE BREWING CO.,8,30,1750
4,78942,COURTYARD WINERY,8,98.8,1745.44
4,66641,WEATHERED SOULS BREWING CO.,5,730,1740
4,7259,SIGELS BEVERAGES,12,-291.96,1736.89
4,94210,DUAL CITIZEN BREWING COMPANY,8,-1099,1736
4,79649,SHANNON BREWING,8,-510,1734.5
4,81476,OLD RIVER BREWING DBA COLLISION BEND BREWERY,14,-60,1733.03
4,17347,C & C DISTRIBUTORS INC,3,-600,1732.25
4,144344,RIVER BARREL DISTRIBUTING,9,-450,1724.8
4,138970,BARKING ARMADILLO BREWING,10,45,1710
4,57770,STONE CLIFF WINERY,6,11.4,1705.4
4,82778,"BLACK STACK BREWING, INC",9,0,1705
4,140233,MT. TABOR BREWING,12,-6.8,1684.2
4,120001,FH BEERWORKS,5,315,1678
4,136187,KING CANARY BREWING COMPANY,8,100,1675
4,65222,515 BREWING CO,20,110,1675
4,32719,LAKE EFFECT BREWING CO. LLC,15,-19.59,1663.42
4,13942,HY-VEE 1410 (SS),4,3.85,1658.2
4,14411,REID'S DISTRIBUTOR,12,-420,1648.78
4,109574,HOP TREE BREWING,12,-121.15,1639.55
4,119670,URSA MINOR BREWING,10,-345.82,1638.26
4,149041,BEARDEN BEER MARKET LLC,9,-150,1633
4,130308,DOWNTOWN SPIRITS (D),2,44.04,1632.5
4,18565,"WICKED WINES, INC.",8,19.5,1622.58
4,125955,ROARING TABLE BREWING,4,120,1621
4,71250,"SOHAM, LLC DBA TWIN DRIVE THRU LIQUOR STORE (SS)",5,50,1616.57
4,27654,VALLEY DISTRIBUTING - WV,7,-630,1604.96
4,133124,LOCAL GROUP BREWING COMPANY LLC,13,-1380,1595
4,34185,ENKI BREWING COMPANY,4,300,1592.75
4,102409,OCRACOKE BREWING INC,8,0,1578
4,90361,RAILROAD BREWING COMPANY,8,90,1571
4,64886,SOUTHERN PEAK BREWERY LLC,8,100,1564
4,17982,HUMBOLDT BEER DISTRIBUTORS,4,-160,1553.5
4,92197,BRANCH & BONE ARTISAN ALES,7,60,1550
4,142395,CINDERLANDS BEER COMPANY,5,90,1548.24
4,78608,ARROW BEER DIST. INC.,14,83.39,1544.68
4,93716,WALTZ ESTATE WINERY,1,87.19,1540.39
4,51372,PALMETTO FINE WINES LLC,1,4.5,1529.62
4,26908,"BLUE CRANE IMPORTS, LLC",2,14.3,1502.3
4,76808,ENGLISH ALES BREWERY,4,30,1500
4,122145,SPIRAL ROCK VINEYARD LLC,7,193.5,1498.5
4,10993,STANLEY STAWSKI DISTRIBUTING,8,16,1497.14
4,54917,"AFTERMATH WINE & SPIRITS, LLC DBA TWENTY-ONE WINE",15,-168,1497
4,57482,"GLYPH 1224, LLC DBA SCULPTURE HOSP OF NW PHOENIX",5,1505,1496.25
4,20377,"UNFILTERED UNFINED WINES, LLC",2,-396,1491.3
4,119222,THUNDER ISLAND BREWING COMPANY,9,0,1490
4,139250,BLUE ROCK DISTRIBUTING COMPANY,1,4,1474.6
4,78949,PRESQUE ISLE WINE CELLARS,2,83.25,1470.69
4,54063,CRACOVIA BRANDS,4,90.54,1470.54
4,138421,MAJIK STORE BEVERAGE DBA MONTAVILLA BREW WORKS,9,50.4,1457.4
4,112371,PHX BEER CO,1,-390,1445.3
4,41089,EXCEL BOTTLING COMPANY,21,-80,1444.5
4,66246,BAA BAA BREWHOUSE,2,0,1440
4,81060,PRETENTIOUS BARREL HOUSE,7,30,1420
4,144841,BLUE BLAZER BEVERAGE,1,23.78,1417.27
4,79049,KING LIQUOR - TX,1,200,1414.44
4,11153,"MITCHELL WINE GROUP, LLC DBA CE SOIR CELLARS",5,90,1410
4,15622,ATHENS DISTRIBUTING - CHATTANOOGA,4,40,1400.84
4,79634,SCULPTURE HOSPITALITY / SAVANNAH BEVINCO,1,500,1400
4,67881,COMPASS ROSE BREWERY LLC,13,-90,1400
4,112504,THREE BLONDES BREWING,14,-20.4,1397.2
4,115249,METEORITE BREWERY LLC DBA OREGON CITY BREWING CO.,8,-360,1389
4,12948,"IMPORTS, INC./CHICAGO",4,4.05,1385.6
4,114447,TIE AND TIMBER BEER CO.,9,50,1378.2
4,81601,16 LOTS BREWING COMPANY,10,-270,1375
4,4084,VINTAGE WINE COMPANY - MI,9,15,1349
4,54722,ROLLER MILLS LLC DBA HOOTS BEER CO.,7,-270,1348
4,118943,SNOWDEN FAMILY HOLDINGS LLC (SS),3,60,1343.92
4,123600,HOP FARM BREWING COMPANY,8,100,1328.27
4,60127,UTR BREWING COMPANY LLC,12,-50,1320
4,42314,DIBACCO IMPORTS LLC,1,-36,1318.8
4,136346,PEABODY HEIGHTS BREWERY,19,-210,1316.95
4,142119,"J SOIF, LLC",4,11.92,1314.92
4,12151,"ANTARES, INC.",2,190.47,1312.47
4,91724,FULBROOK ALE WORKS,6,150,1312
4,85569,THE GUARDIAN BREWING COMPANY,5,230,1307
4,50837,"BIKE RACK BREWING CO., LLC",6,350,1302
4,150761,HOLY CITY DISTRIBUTION,5,300,1300
4,151757,VEHRS WINE & SPIRITS - ID,7,28.83,1295.57
4,101383,WHISTLE HOP BREWING COMPANY,8,150,1284
4,74099,MPACT BEVERAGE SOLUTIONS LLC,2,110,1282
4,122534,OLCC #1101 CLACKAMAS LIQUOR (SS),3,30,1281.81
4,19041,SANWA TRADING CO.,6,5.94,1280.04
4,146147,ODEN BROTHERS BREWERY,12,-39,1279
4,24527,"BRADLEY DISTRIBUTING CO, INC",4,-240,1278.75
4,33001,"NEW FRANCE WINE CO, INC",2,340,1274
4,77004,FRANKLIN HILL VINEYARDS,6,-53.28,1268.29
4,111686,FORT SMITH BREWING CO.,6,100,1265
4,14895,CANA WINE DISTRIBUTORS,2,4.8,1261.7
4,55005,NEW OBERPFALZ BREWING,5,81,1251
4,45034,FANATIC BREWING COMPANY,7,315,1250
4,101870,IVORY BILL BREWING CO,7,45,1240
4,85863,CORNERSTONE WINE & SPIRITS,1,-112,1225.74
4,17560,DELREKA DISTRIBUTING,2,-160,1224.93
4,86929,"R.F. BEVERAGE, LLC DBA ROMANO BEVERAGE",5,17.48,1221.93
4,115068,GEZELLIG BREWING CO,2,24,1220.8
4,46486,"DOLL DISTRIBUTING, LLC - MINNESOTA",6,-240,1219.7
4,137710,STELLAR CRAFT BEER,7,-39,1217
4,30682,ON THE ROCKS DISCOUNT LIQUOR,2,-50,1213.28
4,46402,HONEYGIRL MEADERY,1,50,1211
4,44059,JOHNSON CITY BREWING,10,-500,1210
4,45207,"DOPS, INC.",10,-388.8,1208.7
4,12505,REPUBLIC NATIONAL DIST - EL PASO,5,-90,1190.7
4,94955,"BENVINCO NEI, LLC",4,1190,1190
4,44570,CORA IMPORTS,4,3.06,1189.32
4,110974,MAINSTAY INDEPENDENT BREWING COMPANY,3,120,1186.86
4,30051,WANDERLUST BREWING COMPANY,10,0,1171
4,115851,WINES BY SOPHIE,4,-1074.02,1160.94
4,76241,STARRY EYED BREWING CO.,6,91.02,1155.02
4,106051,REGAL WINE OF NEW JERSEY,7,120,1147
4,18245,CARMELA FOODS DISTRIBUTING,3,14.4,1122.34
4,16932,"CROSSROAD VINTNERS/DOUBLE MAGNUM, LLC",3,98,1122
4,66357,EASTLAKE CRAFT BREWERY,5,60,1121
4,11311,LAWRENCE DISTRIBUTING CO. - SOUTH HILL,6,-330,1115.8
4,20179,WOODBERRY WINE LLC,4,-24.08,1114.12
4,12702,"MOON DISTRIBUTORS, INC.",1,50,1112.54
4,104967,"GFY LIBATIONS, LLC DBA GRAINS OF WRATH BREWERY",6,-210,1111.2
4,144198,CURIO BREWING COMPANY (D),10,-500,1110
4,16853,MISA IMPORTS,1,-149.26,1109.73
4,83062,SCULPTURE HOSPITALITY OF CENTRAL ALABAMA,4,1100,1100
4,69393,HOLLER BREWING CO,8,-225,1092
4,16394,GRAZIANO IMPORT & EXPORT,2,356,1088
4,1242,AHD VINTNERS,1,-0.01,1081.11
4,26991,"BUON GUSTO, LLC",6,11.25,1078.5
4,22402,SOUR GRAPES,4,-438.58,1077.71
4,12939,C & G WINES DBA CHRYSALIS WINES,4,5.4,1072.2
4,17209,"MIDWAY BEVERAGE, INC.",8,-495,1067.11
4,148349,THE STAR SPANGLED BREWING COMPANY,2,120,1065
4,149182,SCULPTURE HOSPITALITY DENVER METRO WEST,8,1050,1050
4,9922,ULTIMATE DISTRIBUTORS,2,0,1040.56
4,144512,PEAK LIGHT CIDER,6,14.4,1022.4
4,100216,ARVON BREWING COMPANY,4,30,1017
4,57974,FARMINGTON BREWING COMPANY,5,90,1010
4,149045,MISSOURI BEER COMPANY,7,90,1005
4,102319,DUQUESNE DISTRIBUTING,3,-180,1002.45
4,56082,DEJ BUH STESTI BREWING COMPANY,5,185,989
4,16791,"WINE-O-RAMA, LLC",6,4.89,983.13
4,22069,"SLEEPING BEAR APIARIES, LTD.",3,0,980
4,80242,DILEMMA BREWING CO. LLC,4,120,980
4,148244,CRAFT BEVERAGE DISTRIBUTION LLC,6,120,970
4,130657,LENNIE'S INC DBA BLOOMINGTON BREWING CO.,5,0,952
4,104265,CASCADE BREWING,5,30,950
4,147754,KEY WINES,1,947.88,947.88
4,9233,CLASSICO DISTRIBUTOR,4,-127.03,946.01
4,13633,"AZ WINE DISTRIBUTORS, LLC",5,-1.8,932.4
4,78700,PURPLE FEET WINES,2,60,930
4,110740,"A. J. MISSERT, INC.- OGDENSBURG",14,-1023.6,926.7
4,33371,VINTEGRITY FINE WINES AND SPIRITS,7,-263.69,926.31
4,106971,SPIRAL BREWERY,3,-62,924
4,67638,OLIPHANT BREWING,2,215,922
4,91732,THEW BREWING COMPANY,6,-90,920
4,147720,OK CIDER CO,3,240,920
4,77716,METAL MONKEY BREWING,5,175,914
4,142735,"ART HISTORY BREWING, INC",3,90,914
4,118066,CLATSOP DISTRIBUTING CO-WASHINGTON,4,-240,906.45
4,153752,WAREDACA BREWING COMPANY,3,80,904
4,35013,SOUTH BROAD RIPPLE BREWING CO LLC DBA BIER BREWERY,8,-362.75,903.25
4,95107,WEATHERED GROUND BREWERY,5,-60,903
4,13591,"GEORGE'S DISTRIBUTING, INC.",8,-550,902.34
4,90595,NEUSE RIVER BREWING CO.,5,100,900
4,76632,SCULPTURE HOSPITALITY OF TUCSON,4,900,900
4,47638,WILDCRAFT CIDER WORKS INC.,7,-210,900
4,97636,TEAM BEE LLC DBA SCULPTURE HOSPITALITY OF CAPE,4,900,900
4,114258,ELDER PINE BREWING & BLENDING CO,3,-35,897
4,150558,SOLLEY'S INC,1,9.49,892.71
4,71665,HY-VEE #01634 (SS),2,6,890.86
4,104379,MINNESOTA ICE,2,64.98,889.9
4,11539,FINE WINE TRADING CO.,1,30,882.25
4,8717,"BAMA BUDWEISER OF SELMA, INC.",7,-550,877
4,12983,"ELITE WINES IMPORTS, INC.",2,873.21,873.21
4,70186,SIXTH CITY DISTRIBUTION,1,-30,869.25
4,75997,SAINT BONIFACE CRAFT BREWING CO,5,0,860.4
4,89005,12 BRIDGE CIDERWORKS,5,60,857.15
4,104274,ARTISAN ALES LLC DBA WORKING CLASS BREWERY,3,4.96,854.82
4,71787,BACKSIDE BREWERY,6,37.5,848.33
4,22966,"UNITED CELLARS, INC.",1,-15,828
4,128922,SEW HOP'D BREWERY LLC (D),5,30,828
4,31469,HOMESTEAD BEER COMPANY,4,90,825
4,107176,COUNTERBALANCE BREWING COMPANY,6,45,823.8
4,33775,SOUTHERN GLAZER'S WINE & SPIRITS OF OR,11,-84.86,813.8
4,84868,STERLING PIG BREWERY,1,-7.2,804.76
4,85057,SCORCHED EARTH BREWING,5,120,802
4,23678,"VINO ET SPIRITUS, LLC",5,4.92,798.36
4,124912,MASSACHUSETTS BEVERAGE ALLIANCE DBA HOME GROWN D,2,-90,796
4,107402,IGNITE BREWING COMPANY,6,120,780.96
4,70941,EUROPEAN WINE & SPIRITS,1,-54,778.99
4,83821,COAST BEVERAGE,1,-69.6,778.75
4,58534,BOOM ISLAND BREWING CO,7,-175,777
4,140570,OLCC #1098 LIQUOR WORLD (SS),1,2.4,771.04
4,147357,SILVER BRANCH BREWING COMPANY,1,120,768
4,117389,COMMON SPACE BREWING,4,-210,741.4
4,102817,COOL BREEZE BEVERAGES,6,80.03,738.51
4,85493,GIG HARBOR BREWING CO,5,90,737
4,36889,HAILSTORM BREWING CO,4,-99.49,736.16
4,90946,URBAN RENEWAL BREWERY,3,-59.97,720.09
4,117070,OLCC #1139 BARBUR LIQUOR (SS),1,-15.95,716.5
4,138865,FAIR ISLE BREWING LLC,4,0,699
4,63678,MISHIGAMA CRAFT BREWING,6,-30,696
4,79677,MAIOLATESI WINE CELLARS,1,39.13,691.33
4,114424,MIDWEST COAST BREWING CO,3,90,690
4,141012,LOST WORLDS BREWING,5,-50,690
4,44832,SANTA MARIA VINEYARD AND WINERY,2,3.6,686.88
4,64175,"PARADISE BREWING SUPPLIES, INC.",6,30,685
4,48196,HOOF HEARTED BREWING,6,136,678
4,143197,SELECT SELLARS,1,235,673
4,25093,WISMETTAC ASIAN FOODS,7,0,670.8
4,117144,MEGA BEER LLC,2,24,651
4,143229,WACONIA BREWING COMPANY,4,0,650
4,20454,"Z WINE GUY, LLC",1,-19.2,648.48
4,27650,"LANTERNA DISTRIBUTORS, INC",2,-204.9,647.55
4,63785,TRIPP DISTRIBUTING,2,-135,640.17
4,135990,FAINTING GOAT BREWING COMPANY,6,0,640
4,153958,WOLF POINT DISTILLING,2,14.85,639.73
4,16379,JOHNSON DISTRIBUTING CO. - MI,6,-69.23,631.27
4,17452,"MID-STATE WINE & LIQUORS, L.P.",1,60,628
4,75994,ARCH ROCK BREWING COMPANY,3,26.4,627
4,133901,TIGHTHEAD BREWING COMPANY,2,30,620
4,99455,SECOND EMPIRE BREWING DBA PARKER COUNTY BREWING C,5,50,600
4,150876,"HASSLE-FREE LIQUOR DELIVERY, INC. (NA)",6,600,600
4,151098,LA CERVECERIA DE SAN LUIS,3,150,597.99
4,45940,"SWEETLAND ORCHARD, LLC",4,32.5,595
4,61005,BLUE BLAZE BREWING INC.,3,30,594
4,149890,FLYING BULL BEER COMPANY,2,80,590
4,87950,IMMERSION BREWING LLC,6,21.6,586.6
4,77931,JAMES CREEK CIDERHOUSE LLC,4,-150,581.08
4,104880,TIMBER CITY GINGER BEER,4,24,574
4,92447,DREDCEN LLC DBA SCULPTURE HOSPITALITY,2,-32.3,567.7
4,60287,VANGUARD BREWING,5,21.6,555.6
4,48977,FOUR BULLETS BREWERY,2,100,550
4,90358,SWINE CITY BREWING COMPANY,4,30,545
4,66602,7 LOCKS BREWING,2,-60,545
4,73797,DEARBORN BREWING,4,-180,540
4,25301,GEM INTERNATIONAL LTD DBA BIANCO - ROSSO IMPORTS,2,3.66,537.48
4,139553,HURON MARKET (SS),2,20,537.47
4,14231,"POTOMAC SELECTIONS, INC.",1,-1361.33,536.66
4,60801,BIG BARN BREWERY,3,45,531
4,84155,OLE IMPORTS LLC,1,-176,528
4,98850,DECLARATION WHOLESALE WINE & SPIRITS,2,16.43,526.06
4,130568,"PHILADELPHIA BREWERS & BOTTLERS, LLC",4,0,518.4
4,112663,BANNER ELK BREWING CO.,4,30,516
4,58849,A SUN DOWN ENTERPRISE LLC DBA SUN UP BREWING,2,-210,516
4,114583,CARTURK LLC DBA CARDONA COLLECTION,2,2.3,510.3
4,89098,FENDERS BREWING,3,30,500
4,31882,"VERITY WINES, LLC",2,20,500
4,75809,MONTGOMERY BREWING,1,-72.34,499.66
4,68336,DEVIL'S KETTLE BREWERY,3,-120,495
4,94605,REVELATION ALES LLC,1,60,495
4,84770,ZORN BREW WORKS CO.,2,-120,495
4,22872,PEARL DISTRIBUTING - OR,5,21.6,489.6
4,53283,TRIPTYCH BREWING COMPANY,2,309.9,482.9
4,119044,EX NOVO BREWING,3,90,480
4,88214,GREAT CENTRAL BREWING COMPANY,2,-60,480
4,139607,REBEL METTLE BREWERY LLC,4,-240,465
4,95086,SIXTH SENSE BREWING CO.,4,-150,460
4,95258,LIBRARY LIQUOR,4,34.05,459.63
4,130743,"ALAMO BEER COMPANY, LLC",3,-120,453.5
4,148833,LONERIDER BREWING CO.,1,50,451.7
4,82761,IMPERO WINE DISTRIBUTORS VIRGINIA,1,-5.7,450.3
4,138144,ICEWIND BREWING,2,-18,450
4,14704,GREY EAGLE DISTRIBUTORS - MISSOURI,1,13.84,446.43
4,117637,BOOTLEG DISTRIBUTION,1,2.4,439.2
4,47964,BULL CREEK BREWING,3,100,420
4,118160,PANTHER CREEK BREWS,3,150,420
4,144764,TWO-SHY BREWING,2,0,420
4,118656,BLACK LUNG BREWING COMPANY,2,6,406
4,33092,"ROOTSTOCK, LLC",1,-210,402
4,96103,HERON HILL VINEYARDS INC.,1,4.5,400.41
4,93690,SWITCHYARD BREWING COMPANY,5,-103.5,396.5
4,61600,GOODTIMES DISTRIBUTION LLC,1,-9.54,396.01
4,100707,CITY ACRE BREWING CO.,4,-50,390
4,121005,"JB-NY DISTRIBUTORS, INC. DBA TAPRM",1,383.75,383.75
4,80106,NIMBLE HILL VINEYARD & WINERY,3,-4,383.3
4,98676,PATRON SAINTS BREWERY,4,-5,380
4,42393,LUPINE BREWING COMPANY,2,90,380
4,71568,PRETTY UGLY DISTRIBUTION,6,-729.04,376.02
4,63590,LIQUID LOVE BREWING,1,-14,368
4,120984,"STARPOINT BREWING, LLC",3,-250,365
4,103566,CELESTIAL BEERWORKS,1,-150,360
4,60136,SYNERGY FINE WINES DOMINICO DISTRIBUTION - CO,3,0,360
4,17337,GRELLNER SALES & SERVICES,3,133,359.6
4,112755,FIASCO FINE WINES LLC,1,60,358
4,15090,MISSION VALLEY DISTRIBUTION,2,350,350
4,120237,WEST COAST GROCERY COMPANY,1,60,345
4,89316,BOSS DOG BREWING CO.,2,70,340
4,21107,"JWB WINE, LLC DBA BRAMAN WINERY",4,-50,340
4,149889,ASSEMBLY BREWING,3,9.6,338.4
4,96430,SANTAN BREWING COMPANY,1,90,336
4,34364,"TENNESSEE BREW WORKS, LLC",1,50,329.5
4,79587,PENN SHORE WINERY AND VINEYARDS,1,18.63,329.19
4,147804,CHAMPS BEVERAGE LLC,1,63.6,324.68
4,26372,"WINES BY THE CLASS, LLC DBA FLEUR DE LA IMPORTS",1,-25.8,322.2
4,117142,"CRAFT BEER GUILD OF RHODE ISLAND, LLC",1,-60,322
4,120349,OLCC #1170 11TH AVENUE LIQUOR (SS),2,1,321.04
4,123682,MANIACAL BEER PROJECT,2,50,320
4,88242,KOI POND BREWING COMPANY,3,50,320
4,74442,BAD SHEPHERD BEER CO.,2,30,320
4,90019,KING VIEW MEAD,2,-138.57,318.86
4,91001,MANIFEST BEER COMPANY,2,-90,315
4,145009,WESTERN RED BREWING,2,0,310
4,65022,CROOKED HANDLE BREWING CO,3,-60,310
4,71598,PERFECTION BEVERAGE CO.,2,8,309.9
4,14089,"POP-A-TOP, LTD. - MCALLEN",1,0.3,307.85
4,67875,PATTON BEVERAGE,4,8,304.65
4,99105,HOOD VIEW CIDERWORKS,1,14.4,302.4
4,65794,VINIFERA IMPORTS OF OH,1,4.5,298.5
4,87133,DEER CREEK WINERY,1,16.88,298.28
4,104041,FRONTIER SPIRITS,4,-613.92,291.04
4,66760,THE PLAINS BREW CO.,4,-210,290
4,115947,WHITPAIN BEVERAGE,1,84.8,286.6
4,62145,KINSLAHGER BREWING COMPANY,3,6.84,276.54
4,145068,NOLEN DISTRIBUTION,2,60,276
4,138298,FRENZY BREWING COMPANY LLC,4,-60,272
4,59228,"OUT OF THE BOX DISTRIBUTING, LLC",1,30,270
4,134587,PREMIUM BEVERAGES PDX OR LLC,1,16.8,265.3
4,148023,SEVERANCE BEER LLC,1,75,265
4,15486,CHALKBOARD DISTRIBUTORS DBA PRIME WINE AND SPIRITS,9,0,265
4,145561,"M.K. DISTRIBUTORS, INC.",1,-100,265
4,104148,BOLD DOG BEER COMPANY,2,-126,263.4
4,62606,CRAIG DISTRIBUTING COMPANY,1,-169,257.04
4,143711,HOPSQUAD BREWING COMPANY,8,-490,250
4,146860,LOS ANGELES ALE WORKS,1,60,249
4,52925,RED HORSE WINERY,1,-0.12,241.2
4,149177,A HOMESTEAD BREW,3,-80,240
4,93553,"OAK RIDGE DISTRIBUTION, LLC",1,-60,233
4,69154,LANTERN BREWING CO,2,-45,231
4,151542,OAKLYN SPRINGS BREWERY,1,30,230
4,60988,SALVETO LLC,2,-346.75,229.01
4,140245,NOMADIC BEERWORKS,1,50,225
4,17998,"HEPCO, INC.",1,-50,220.55
4,110264,RIVERLANDS BREWING COMPANY,1,-156.75,216.75
4,13924,AMERICAN PREMIUM BEV. DBA R.H. BARRINGER,5,-904.98,216.24
4,34590,BLUE STAR BREWING COMPANY,3,0,210
4,26042,FLORIDA INDEPENDENT LIQUOR COMPANY (D),3,208.48,208.48
4,150972,AQUABREW LLC,1,50,203
4,125439,OLCC #1096 HILLSBORO LIQUOR,1,0.1,196.57
4,94687,REVOLUTION WHOLESALE,3,-150,195.78
4,60275,LEGAL DRAFT BEER COMPANY,2,0,195
4,97951,PROVISIONS FINE BEVERAGE WHOLESALE,1,-28.94,193.86
4,96575,"BUTA DISTRIBUTORS, INC.",1,-25.92,190.08
4,150678,LAKE NORMAN BREWERY,2,-150,182
4,33411,STOUP BREWING,1,52.5,180.5
4,123603,LUMBERBEARD BREWING,1,0,180
4,134861,ARCTIC GLACIER U.S.A. INC. (GC),1,7.5,175.86
4,148021,CONFLUXCITY BREWING COMPANY,1,4.8,175.8
4,89106,SOMMERVILLE ENTERPRISES LLC DBA OCEAN SOUTH IMPORT,1,12,175.62
4,93736,"NORTHWEST BREWERY WORKS, INC DBA BOSK BREW WORKS",1,-50,175
4,141525,BARREL + BEAM,1,-3.6,174.4
4,66282,BIG RACK BREW HAUS,2,0,170
4,23536,ECCO VINO DBA VINO VERO,2,-154.15,153.15
4,95264,NOONEY INC.,1,2.5,150.45
4,92674,PWSWA LLC DBA PRIME WINE & SPIRITS WA,2,36.71,150.21
4,91839,GOOD SPIRITS DISTRIBUTING,1,-40,150
4,117551,KLOCKOW BREWING COMPANY,1,30,149
4,105322,GARDEN PATH FERMENTATION,1,25,145.8
4,117267,"VELOCITY BEVERAGE, LLC DBA NEAT WINES",1,-38.31,142.59
4,123585,CROOKED CRAB BREWING COMPANY,1,-30,140
4,17607,BUENO BEVERAGE CO.,2,10.15,126.6
4,152531,BALE BREAKER BREWING COMPANY,1,-45,120
4,141492,FIELD LA FEMME DBA FARM CLUB,1,-2.4,112.8
4,135719,KINNEY CREEK BREWERY,1,30,110
4,125583,SOUTHERN ROOTS BREWING CO.,1,35,110
4,121085,HARBOTTLE BREWING COMPANY,1,110,110
4,41764,O'DARBY'S FINE WINE & SPIRITS,1,-19.36,109.68
4,104145,"ALBANY STEAMWORKS, LLC DBA DELUXE BREWING",1,4.8,105.5
4,115894,FORTRESS BEERWORKS,1,30,105
4,17467,RONCHETTI DISTRIBUTING COMPANY - NOKOMIS,1,-90,103.55
4,75162,SIMPLE FARMER WINES,1,6,103.43
4,157981,"OTAY LAKES BREWERY, LLC",1,2.4,102.4
4,13425,HOOTIN HOLLER PACKAGE,1,22.37,102.07
4,111007,BIERLY BREWING,1,0,100
4,99565,HIDDEN SANDS BREWING CO.,4,-60,99.8
4,24299,KENCO BEVERAGE DISTRIBUTORS LLC,4,-30,98
4,127254,HAMBURG BREWING COMPANY,1,-30,94.2
4,8731,THREE LAKES DISTRIBUTING,1,-26.9,89.1
4,40952,DELIRIUM WINE & SPIRITS,1,86.23,86.23
4,27171,"TAP POWELL, LLC DBA ALE WINE & SPIRITS (SS)",1,63.49,80.47
4,107512,THE BREWTORIUM (D),1,-50,80
4,142391,RISER FOOD COMPANY DBA GIANT EAGLE 4098 (SS),1,25,76.7
4,65478,BLACH DISTRIBUTING LLC,1,-120,76.5
4,53523,"MIDDLETON BREWING, LLC",1,-61.25,73.75
4,139359,CRAFT BEER DISTRIBUTING,2,0,68
4,68601,SPARTA BEVERAGE,1,-20,60
4,54614,"MTT DISTRIBUTING, INC",1,-30,60
4,9441,AMBIENTE OPCO LLC,1,60,60
4,77128,UNE ANNEE BREWERY LLC,1,-90,54
4,23620,JFC INTERNATIONAL - PHOENIX,1,1.4,47.9
4,64380,"PREMIUM BEVERAGES, LLC",2,42.74,42.74
4,76405,BROKEN CLOCK BREWING COOPERATIVE,1,-30,42
4,22111,DEVINO WINE IMPORTERS,2,-40.96,37.96
4,28342,"100% ITALIANO, INC.",1,32.64,32.64
4,123797,MOBTOWN BREWING COMPANY,2,-60,30
4,39942,"VINO INDIANA, LLC",1,25,25
4,54230,BOTTLES BEVERAGE - COLUMBIA,1,1.6,21.58
4,94139,MERRY CELLARS,1,18.65,18.65
4,14890,"WALDORF DISTRIBUTING, INC.",2,-65.71,7.45
4,26218,KING COFFEE & TEA SERVICES DBA FIVE O'CLOCK BRANDS,2,-407.95,4.75
4,12369,AVANT PARTIR,2,-368.52,0
4,112862,"CHUKFI, LLC DBA FLORA & FAUNA IMPORTS",1,-15,0
4,13061,"EMPIRE DISTRIBUTORS OF TN, INC. - KNOXVILLE",1,-1.5,-1.5
4,117276,RED BULL DISTRIBUTION COMPANY (GC),4,-6.78,-6.78
4,48907,"LATITUDE WINES, INC.",1,-8.24,-8.24
4,37703,FIRESIDE DISTRIBUTING CO.,1,-10.2,-10.2
4,66151,BOTTLE ROCKET WINE,1,-17.99,-17.99
4,105055,PAVILLION DISCOUNT BEVERAGE,1,-19.19,-19.19
4,80676,WEST TENNESSEE CROWN DISTRIBUTING - CHATTANOOGA,1,-20.79,-20.79
4,17035,FLANIGAN DISTRIBUTING OF DOOR COUNTY INC.,1,-10.03,-23.83
4,94337,LIME VENTURES,1,-30,-30
4,148525,BEN'S AMERICAN SAKE,1,-30,-30
4,29522,OPICI FAMILY DISTRIBUTING OF MARYLAND LLC,2,-32.08,-32.08
4,18198,MARK RYAN WINERY,1,-36,-36
4,18504,"HAW RIVER WINE MAN, INC.",1,-37,-37
4,17317,DEMO DISTRIBUTORS - EL DORADO,1,-43.4,-43.4
4,89304,GREENWOOD CIDER COMPANY,1,-45,-45
4,72444,"VINTEGRITY KANSAS, LLC",1,-45,-45
4,113899,PEPSI BEVERAGES COMPANY (GC),1,-50,-50
4,141917,FLORIDA INDEPENDENT LIQUOR COOP - DUES,1,-60,-60
4,75425,SOUTHERN GLAZER'S WINE & SPIRITS OF DC,2,-70.17,-70.17
4,148473,EPIC BREWING COMPANY,1,-71,-71
4,25190,SOUTHERN GLAZER'S WINE & SPIRITS OF MD,2,-71.44,-71.44
4,50548,ALPINE BEVERAGE,2,-90,-71.6
4,80757,LE STORIE WINES,1,-73.92,-73.92
4,11799,CARROLL WINE & SPIRITS,5,-82.56,-82.56
4,35511,SOUTHERN GLAZER'S WINE & SPIRITS OF KS,1,-89.59,-89.59
4,40293,"CURATED WINE GROUP, LLC DBA CURATED SELECTIONS",2,-89.94,-89.94
4,11134,"SELECT WINES, INC. - LA",1,0,-92.52
4,41221,VERAISON BEVERAGE DISTRIBUTORS,1,-96,-96
4,67880,STEM WINE COMPANY,1,-96,-96
4,63164,DORCOL DISTILLING CO.,1,-100,-100
4,10077,RELIABLE CHURCHILL DBA BREAKTHRU BEVERAGE MD,2,-120,-120
4,35021,SPECIALTY BRANDS,11,-1340,-138.92
4,55056,PRINCE DISTRIBUTORS,1,-140.4,-140.4
4,87076,SPRINGFIELD BEER DISTRIBUTOR,1,-240,-145.36
4,107579,HEDGEHOG BREWING,2,-150,-150
